城市,区,方位,房屋名,大小,租赁方式,朝向,月租,计费方式,几室,几厅,几卫,入住,租期,看房,所在楼层,总楼层,电梯,车位,用水,用电,燃气,供暖
2,2,5,77,23,2,2,1280,3,3,1,1,2,24,3,3,6,1,0,1,1,2,0
2,3,20,698,73,1,2,600,0,2,1,1,2,0,2,2,5,1,0,1,1,2,1
2,4,70,845,20,2,2,900,3,5,1,1,2,12,3,3,6,1,1,1,1,2,1
2,7,30,235,44,1,2,1700,0,1,1,1,2,0,2,1,6,1,0,1,1,2,1
2,12,48,203,95,1,6,800,0,2,2,1,2,0,2,2,16,1,0,1,1,2,1
2,7,13,311,22,1,1,1200,0,1,0,0,2,0,2,2,5,1,0,1,1,2,1
2,1,69,591,60,1,2,2300,0,1,1,1,2,0,2,2,6,1,0,1,1,2,1
2,3,20,766,62,1,2,500,0,2,1,1,2,0,2,2,4,1,0,1,1,2,1
2,4,70,845,15,2,4,730,1,4,1,1,2,12,3,3,20,1,1,1,1,2,1
2,13,53,168,148,1,2,1000,1,4,2,2,2,12,2,3,16,2,0,1,1,2,1
2,7,96,322,15,2,3,1390,1,3,1,1,2,12,3,3,18,0,0,0,0,0,0
2,13,52,412,89,1,2,850,0,2,1,1,2,0,2,3,32,2,0,1,1,2,1
2,2,5,402,11,2,2,700,3,3,1,1,2,12,2,3,8,2,0,1,1,2,0
2,8,80,677,85,1,2,800,0,2,1,1,2,0,2,3,34,2,0,1,1,2,1
2,2,42,726,12,2,2,1300,3,4,1,1,2,12,3,3,28,2,2,1,1,2,1
2,11,94,846,77,1,2,900,0,2,1,1,2,0,2,3,23,2,0,1,1,2,1
2,2,22,258,15,2,2,1250,1,2,1,1,2,12,3,3,7,1,0,1,1,2,1
2,17,84,847,87,1,2,1400,0,2,1,1,2,0,2,3,6,1,0,1,1,2,1
2,2,22,848,12,2,3,1165,1,4,1,1,2,6,3,3,6,1,0,1,1,2,1
